j0,j1,j2,j3,j4,j5
-1.022966210042135,-2.5534728209124964,-1.2744720617877405,-0.8365662733661097,-1.5761874357806605,-2.9210341612445276
-1.023529354725973,-2.5536168257342737,-1.2741606871234339,-0.8367703596698206,-1.5761993567096155,-2.9205074946032923
-1.0237692038165491,-2.553652588521139,-1.2740519682513636,-0.8367341200457972,-1.5761755148517054,-2.920267883931295
-1.0240805784808558,-2.5537245909320276,-1.273884121571676,-0.8368423620807093,-1.576019589100973,-2.9199686686145228
-1.0243085066424769,-2.5537965933429163,-1.273764435444967,-0.8369625250445765,-1.576235596333639,-2.919741455708639
-1.0248120466815394,-2.5538561979876917,-1.2735241095172327,-0.837130371724264,-1.5760915915118616,-2.919274393712179
-1.025015656148092,-2.5539401213275355,-1.273440186177389,-0.836914364491598,-1.5761635939227503,-2.9190946261035364
-1.0252555052386683,-2.5539639631854456,-1.27332050005068,-0.837130371724264,-1.5759957472430628,-2.9188547770129603
-1.025459114705221,-2.553988281880514,-1.273224178944723,-0.8370941321002405,-1.576127831135885,-2.9187234083758753
-1.025806728993551,-2.554119888936178,-1.2730324904071253,-0.8371899763690394,-1.5759957472430628,-2.9183879534350794
-1.0259745756732386,-2.554131809865133,-1.2729366461383265,-0.8372738997088831,-1.5761635939227503,-2.9181485811816614
-1.026130501423971,-2.5541561285602015,-1.2728641668902796,-0.8372381369220179,-1.5759838263141077,-2.918100659047262
-1.02625018755068,-2.5541918913470667,-1.2728403250323694,-0.8374179045306605,-1.5760319868670862,-2.917884890233175
-1.026489559804098,-2.5542638937579554,-1.2727206389056605,-0.8375733534442347,-1.575911823903219,-2.9177051226245325
-1.0265615622149866,-2.5542519728290003,-1.2727082411395472,-0.8373940626727503,-1.5760677496539515,-2.917586151753561
-1.0266574064837855,-2.5542758146869105,-1.2726243177997034,-0.8376572767840784,-1.5759599844561976,-2.917490069066183
-1.0267294088946741,-2.554335896168844,-1.2726600805865687,-0.8375018278705042,-1.5759361425982874,-2.9174183050738733
-1.0267532507525843,-2.554347817097799,-1.2726119200335901,-0.837597672139303,-1.5759237448321741,-2.917394224797384
-1.0267651716815394,-2.5543234984027308,-1.2726119200335901,-0.8376815954791468,-1.5761035124408167,-2.9174183050738733
-1.0267532507525843,-2.5543234984027308,-1.2726481596576136,-0.8375256697284144,-1.5759957472430628,-2.917478148137228
-1.0267294088946741,-2.5543115774737757,-1.2726481596576136,-0.8375614325152796,-1.576019589100973,-2.917502228413717
-1.0266812483416956,-2.554347817097799,-1.2726481596576136,-0.8375733534442347,-1.5760319868670862,-2.917478148137228
-1.0267294088946741,-2.5543115774737757,-1.2726600805865687,-0.837585751210348,-1.5761035124408167,-2.9175260702716272
-1.0267170111285608,-2.5542877356158655,-1.2726720015155237,-0.8375375906573694,-1.5760677496539515,-2.917514149342672
-1.0267413298236292,-2.554335896168844,-1.2726720015155237,-0.837597672139303,-1.5760558287249964,-2.917490069066183
-1.0266931692706507,-2.5543115774737757,-1.2726362387286585,-0.837585751210348,-1.5760677496539515,-2.917490069066183
-1.0267050901996058,-2.5543234984027308,-1.2726481596576136,-0.837585751210348,-1.5761035124408167,-2.917478148137228
-1.0267170111285608,-2.554335896168844,-1.2726720015155237,-0.837585751210348,-1.5760796705829065,-2.9174662272082728
-1.0267294088946741,-2.554335896168844,-1.2726720015155237,-0.837585751210348,-1.5760796705829065,-2.917478148137228
-1.0267170111285608,-2.5543234984027308,-1.272696320210592,-0.837597672139303,-1.5760677496539515,-2.917514149342672
-1.0267294088946741,-2.554347817097799,-1.2726600805865687,-0.8375733534442347,-1.5760558287249964,-2.917502228413717
-1.0267294088946741,-2.5543234984027308,-1.2726481596576136,-0.837585751210348,-1.5760677496539515,-2.917502228413717
-1.0267532507525843,-2.554347817097799,-1.2726481596576136,-0.837597672139303,-1.5760558287249964,-2.917502228413717
-1.0267170111285608,-2.554359738026754,-1.2726243177997034,-0.8376095930682581,-1.5760558287249964,-2.9174662272082728
-1.0267294088946741,-2.554335896168844,-1.2726481596576136,-0.8375733534442347,-1.5760319868670862,-2.917478148137228
-1.0267170111285608,-2.554347817097799,-1.2726720015155237,-0.8376215139972132,-1.5760796705829065,-2.9174662272082728
-1.0267413298236292,-2.5543234984027308,-1.2726362387286585,-0.8376095930682581,-1.5760558287249964,-2.9175260702716272
-1.0267050901996058,-2.554335896168844,-1.2726362387286585,-0.8376095930682581,-1.5760319868670862,-2.917502228413717
-1.0267532507525843,-2.554335896168844,-1.2726243177997034,-0.8376696745501917,-1.5760439077960413,-2.917514149342672
-1.0267170111285608,-2.5543234984027308,-1.2726362387286585,-0.8376572767840784,-1.5760076681720179,-2.917478148137228
-1.0267294088946741,-2.5543234984027308,-1.2726481596576136,-0.8376815954791468,-1.576019589100973,-2.9174543062793177
-1.0267294088946741,-2.554347817097799,-1.2726600805865687,-0.8376935164081019,-1.5760076681720179,-2.9174421469317835
-1.0267294088946741,-2.5543234984027308,-1.2726600805865687,-0.8376935164081019,-1.5760076681720179,-2.917478148137228
-1.0266812483416956,-2.554335896168844,-1.2726600805865687,-0.8376572767840784,-1.5760319868670862,-2.917478148137228
-1.0266931692706507,-2.554335896168844,-1.2726362387286585,-0.8376334349261683,-1.5760677496539515,-2.917490069066183
-1.0266574064837855,-2.554335896168844,-1.2727206389056605,-0.837585751210348,-1.5760439077960413,-2.917586151753561
-1.0265615622149866,-2.5543115774737757,-1.2727564016925257,-0.8375614325152796,-1.5760558287249964,-2.917586151753561
-1.0265372435199183,-2.5543234984027308,-1.2727444807635706,-0.8375375906573694,-1.5760319868670862,-2.917586151753561
-1.026489559804098,-2.554359738026754,-1.2728403250323694,-0.8375733534442347,-1.576019589100973,-2.9177051226245325
-1.026238266621725,-2.5542996565448206,-1.2729724089251917,-0.8374536673175257,-1.5760319868670862,-2.917861048375265
-1.0260823408709925,-2.5543115774737757,-1.2730205694781702,-0.8373339811908167,-1.5760677496539515,-2.9179568926440638
-1.0259626547442835,-2.5542758146869105,-1.2730925718890589,-0.8373697439776819,-1.5760915915118616,-2.9180765787707728
-1.025806728993551,-2.554215733204977,-1.2731402556048792,-0.8373220602618616,-1.57611591020693,-2.918208424245016
-1.0253751913653772,-2.5541561285602015,-1.273332420979635,-0.8372381369220179,-1.5761397520648401,-2.9186514059649866
-1.0251835028277796,-2.554107968007223,-1.2734759489642542,-0.8372018972979944,-1.5761516729937952,-2.918926779423849
-1.0249798933612269,-2.554084126149313,-1.2735961119281214,-0.8370583693133753,-1.5761397520648401,-2.9191306273089808
-1.0246923605548304,-2.554024044667379,-1.2737162748919886,-0.8370822111712855,-1.5761635939227503,-2.9193697611438196
-1.0241764227496546,-2.55390435854067,-1.2740042845355433,-0.8368786017047327,-1.5761397520648401,-2.9199445883380335
-1.0239008108722132,-2.5538323561297815,-1.2741363684283655,-0.836914364491598,-1.5761755148517054,-2.9202798048602503
-1.0235655943499964,-2.553760353718893,-1.274304215108053,-0.8367703596698206,-1.5761635939227503,-2.920626942311422
-1.0232775847064417,-2.553628746663229,-1.2744477430926722,-0.8367703596698206,-1.5761635939227503,-2.9209147135363978
-1.0225828329669397,-2.5534489790545862,-1.2748563925372522,-0.8364947477923792,-1.576235596333639,-2.9216330687152308
-1.0221989790545862,-2.5533655325519007,-1.2750361601458948,-0.8364947477923792,-1.576235596333639,-2.9220643679248255
-1.0217798391925257,-2.5532572905169886,-1.2752521673785608,-0.8363507429706019,-1.5761874357806605,-2.922483507786886
-1.021360222493307,-2.5531137625323694,-1.2754438559161585,-0.8363269011126917,-1.576247517262594,-2.922854248677389
-1.020449463521139,-2.552922073994772,-1.2758758703814905,-0.8361108938800257,-1.576235596333639,-2.9237287680255335
-1.0200660864459437,-2.5528019110309046,-1.276116196309225,-0.8360746542560022,-1.5763075987445276,-2.924123827611105
-1.0196340719806116,-2.5527060667621058,-1.276344124470846,-0.8358233610736292,-1.5762713591205042,-2.924614731465475
-1.0191310087787073,-2.552586380635397,-1.2765963713275355,-0.8357632795916956,-1.5762956778155726,-2.92506987253298
-1.018195931111471,-2.552358929310934,-1.277099911366598,-0.8354752699481409,-1.5763075987445276,-2.9259918371783655
-1.0177047888385218,-2.552263085042135,-1.2773998419391077,-0.8352597395526331,-1.5764153639422815,-2.9264469782458704
-1.0172613302813929,-2.5521071592914026,-1.277628246937887,-0.8352234999286097,-1.5764034430133265,-2.9269138018237513
-1.0167940298663538,-2.5519636313067835,-1.2778680960284632,-0.835031811391012,-1.576379124318258,-2.927440945302145
-1.0157750288592737,-2.5517118612872522,-1.2783835569964808,-0.8348878065692347,-1.5764272848712366,-2.9283745924579065
-1.0152838865863245,-2.551580254231588,-1.2787078062640589,-0.8347080389605921,-1.5764873663531702,-2.9289017359363
-1.0147441069232386,-2.5514243284808558,-1.2789595762835901,-0.8347323576556605,-1.5764992872821253,-2.9294047991382044
-1.0142048040973108,-2.5512922445880335,-1.2792356649981897,-0.8344681898700159,-1.5765112082110804,-2.929931704198019
-1.0131505171405237,-2.551004711781637,-1.2798355261432093,-0.8342402617083948,-1.5765112082110804,-2.931033198033468
-1.012599293385641,-2.550885025654928,-1.280135456715719,-0.834144417439596,-1.5765469709979456,-2.9315839449511927
-1.0120475927936,-2.550777260457174,-1.2804597059832972,-0.833905045186178,-1.5766308943377894,-2.9321230093585413
-1.0115082899676722,-2.5505855719195765,-1.2807114760028284,-0.8337128798114222,-1.5766428152667444,-2.9327097574817103
-1.0103462378131312,-2.550309960042135,-1.2813718954669397,-0.8333647886859339,-1.5766552130328577,-2.933847252522604
-1.0097582975970667,-2.550166432057516,-1.281708065663473,-0.8331731001483362,-1.5767267386065882,-2.934470001851217
-1.0091593901263636,-2.5500343481646937,-1.2819955984698694,-0.8330052534686487,-1.5768349806415003,-2.935032908116476
-1.0085724035846155,-2.549866501485006,-1.2823198477374476,-0.8328374067889612,-1.5767868200885218,-2.9356077353106897
-1.0073617140399378,-2.549567524586813,-1.2829673925982874,-0.8324897925006312,-1.5767386595355433,-2.936805073414938
-1.0067504088031214,-2.549459759389059,-1.2833154837237757,-0.832369629536764,-1.576810661946432,-2.937427822743551
-1.00612718263735,-2.5492919127093714,-1.2836993376361292,-0.832130257283346,-1.5769308249102991,-2.938158098851339
-1.0055039564715784,-2.549147907887594,-1.2839873472796839,-0.8319743315326136,-1.5768588224994105,-2.938744608555929
-1.004185978566305,-2.5488365332232874,-1.2847073713885706,-0.8316028753863733,-1.5769184271441858,-2.9400740305529993
-1.0034907499896448,-2.5486329237567347,-1.2849834601031702,-0.831374470387594,-1.5770624319659632,-2.940744702016012
-1.0027955214129847,-2.548440758381979,-1.2853673140155237,-0.8312667051898401,-1.5769904295550745,-2.941474739705221
-1.0021241346942347,-2.5482733885394495,-1.2856910864459437,-0.831026856099264,-1.5770743528949183,-2.9421454111682337
-1.0008061567889612,-2.547878090535299,-1.2864111105548304,-0.830703083668844,-1.5770743528949183,-2.9435108343707483
-1.0000508467303675,-2.5477102438556116,-1.2868073622332972,-0.8306072394000452,-1.5772302786456507,-2.944205347691671
-0.9994037787066858,-2.547518555318014,-1.287119213734762,-0.830367390309469,-1.5771225134478968,-2.9448755423175257
-0.9987085501300257,-2.5473387877093714,-1.2874911467181605,-0.8302114645587366,-1.577266041432516,-2.945594374333517
-0.9972942511187952,-2.5469558874713343,-1.288295094166891,-0.8297680060016077,-1.577170197163717,-2.947066847478048
-0.9965394178973597,-2.5467761198626917,-1.2886551062213343,-0.8295524756060999,-1.5773618857013147,-2.9477976004229944
-0.9957965056048792,-2.5465481917010706,-1.2890389601336878,-0.8293722311602991,-1.5771821180926722,-2.9485281149493616
-0.9950411955462855,-2.546356503163473,-1.289482895527975,-0.8291924635516565,-1.5773261229144495,-2.949282471333639
-0.9935672918902796,-2.5459731260882776,-1.2902749220477503,-0.8287485281573694,-1.5772541205035608,-2.950719420109884
-0.9927881399737757,-2.5457332769977015,-1.2905986944781702,-0.8284371534930628,-1.5774338881122034,-2.9514620939837855
-0.9919970671283167,-2.5455177466021937,-1.2910426298724573,-0.828256909047262,-1.5773981253253382,-2.9523001352893274
-0.9912779966937464,-2.545337978993551,-1.291546646748678,-0.8280413786517542,-1.5773499647723597,-2.9531143347369593
-0.9896963278399866,-2.5449546019183558,-1.2923267523394983,-0.8277176062213343,-1.5773738066302698,-2.9546592871295374
-0.988964859639303,-2.544762913380758,-1.2927468458758753,-0.8275259176837366,-1.577493969594137,-2.95542556444277
-0.9881742636310022,-2.5445712248431605,-1.2932503859149378,-0.827346150075094,-1.5775659720050257,-2.956179682408468
-0.9873588720904749,-2.5443676153766077,-1.2936824003802698,-0.8271659056292933,-1.577482048665182,-2.9570303598987024
-0.9857772032367151,-2.5439723173724573,-1.2945941130267542,-0.826698128377096,-1.5776022116290491,-2.9585748354541224
-0.9850218931781214,-2.5437567869769495,-1.2950385252581995,-0.826446835194723,-1.5775421301471155,-2.9594011942492884
-0.9841230551349085,-2.543588940297262,-1.295422379170553,-0.8261945883380335,-1.577721897755758,-2.9602513949023646
-0.9833563009845179,-2.543361012135641,-1.295854393635885,-0.8259909788714808,-1.577578369771139,-2.9610300699817103
-0.9817259947406214,-2.5429895559894007,-1.2967303434955042,-0.8255952040301722,-1.577709976826803,-2.962694231663839
-0.9808395544635218,-2.542774025593893,-1.2971861998187464,-0.8253315130816858,-1.5776260534869593,-2.9635444323169153
-0.9800122419940394,-2.5426180998431605,-1.2975824514972132,-0.8251398245440882,-1.5777939001666468,-2.964334551488058
-0.9791258017169397,-2.5423787275897425,-1.2980621496783655,-0.8248761335956019,-1.577721897755758,-2.9652207533465784
-0.9773758093463343,-2.5419233481036585,-1.2990220228778284,-0.8243964354144495,-1.5778778235064905,-2.966957394276754
-0.976417366658346,-2.5416958967791956,-1.2995260397540491,-0.8241565863238733,-1.5777581373797815,-2.9678669611560267
-0.9755180517779749,-2.541504208241598,-1.2999938170062464,-0.8239763418780726,-1.5779736677752894,-2.9687653223620813
-0.9745472113238733,-2.5412166754352015,-1.3004620710956019,-0.8236888090716761,-1.5778659025775355,-2.9697113672839563
-0.9724858442889612,-2.5407493750201624,-1.3015177885638636,-0.8231137434588831,-1.578033749257223,-2.9717233816729944
-0.9714315573321741,-2.540449921284811,-1.302093807850973,-0.8228495756732386,-1.5779736677752894,-2.9728131929980677
-0.970412556325094,-2.5402219931231897,-1.3026936689959925,-0.8225620428668421,-1.5782254377948206,-2.973830525075094
-0.9693101088153284,-2.539922539387838,-1.303281609212057,-0.8222983519183558,-1.578045670186178,-2.9749563376056116
-0.9670808951007288,-2.53933555284609,-1.3044098059283655,-0.8217223326312464,-1.5782135168658655,-2.9772074858294886
-0.9658945242511194,-2.5390480200396937,-1.3050578276263636,-0.8213747183429163,-1.5782135168658655,-2.9783931414233606
-0.9646843115435999,-2.538760487233297,-1.3056815306292933,-0.8210151831256312,-1.5784052054034632,-2.979650084172384
-0.9635217825519007,-2.5384252707110804,-1.3063414732562464,-0.8207510153399866,-1.5783212820636194,-2.980931584035055
-0.9609573523150843,-2.537813965474264,-1.307709042225973,-0.8201516310321253,-1.5784767309771937,-2.983542267476217
-0.9597228209124964,-2.5375145117389124,-1.308441464100973,-0.8197320143329065,-1.5784648100482386,-2.9848595301257532
-0.9584162870990198,-2.5371788183795374,-1.3090770880328577,-0.8193963209735315,-1.5786808172809046,-2.9861527124988
-0.9571097532855433,-2.5368674437152308,-1.3097975889789026,-0.8190725485431116,-1.578608814870016,-2.987553660069601
-0.954437557850973,-2.5362685362445276,-1.3112009207354944,-0.8184130827533167,-1.5788124243365687,-2.990199867879049
-0.9530471006976526,-2.5359090010272425,-1.3118847052203577,-0.818005386983053,-1.578848663960592,-2.9916134516345423
-0.9516690413104456,-2.535597626362936,-1.312652889882223,-0.8176458517657679,-1.5789802710162562,-2.9929421583758753
-0.9503148237811487,-2.5352500120746058,-1.3133123556720179,-0.8172619978534144,-1.5788605848895472,-2.9942477385150355
-0.9476302305804651,-2.5345428625689905,-1.3147285620318812,-0.8165543715106409,-1.5790160338031214,-2.9969778696643274
-0.946240250264303,-2.5341838041888636,-1.3154366652118128,-0.8161829153644007,-1.5790284315692347,-2.9982832113849085
-0.9448741118060511,-2.5338123480426233,-1.3161681334124964,-0.8157995382892054,-1.5792439619647425,-2.999636475239889
-0.9434836546527308,-2.5334532896624964,-1.316876236592428,-0.8154276053058069,-1.5791481176959437,-3.000953499470846
-0.9407995382892054,-2.532746140156881,-1.3183401266681116,-0.8146603743182581,-1.579292122517721,-3.0036357084857386
-0.939516846333639,-2.532410446797506,-1.3190234343158167,-0.8143122831927698,-1.5792320410357874,-3.0050011316882532
-0.9382346312152308,-2.5320990721331995,-1.319683853779928,-0.8139408270465296,-1.57941180864443,-3.0062943140613
-0.9370000998126429,-2.531811539326803,-1.3203795591937464,-0.8136532942401331,-1.5793517271624964,-3.007575575505392
-0.9344714323626917,-2.5311530272113245,-1.321735684071676,-0.81299335161318,-1.5795677343951624,-3.010066334401266
-0.9332011381732386,-2.5308411757098597,-1.322371784840719,-0.8125975767718714,-1.579399887715475,-3.0113239924060267
-0.9320510069476526,-2.5305655638324183,-1.323019806538717,-0.8123095671283167,-1.5796273390399378,-3.012545410786764
-0.9307807127581995,-2.5302661100970667,-1.3237035910235804,-0.8120101133929651,-1.5796273390399378,-3.013766590748922
-0.9284318129168909,-2.5296910444842737,-1.3249991575824183,-0.8114107290851038,-1.5797713438617151,-3.0161619822131556
-0.9272330443011683,-2.529403034840719,-1.3255756537066858,-0.8110750357257288,-1.5796392599688929,-3.0173233191119593
-0.9260347525226038,-2.5290916601764124,-1.326258961354391,-0.8107155005084437,-1.5798910299884241,-3.0185444990741175
-0.9248483816729944,-2.528804127370016,-1.3268473784076136,-0.8104518095599573,-1.5797951857196253,-3.019694153462545
-0.9224875609027308,-2.528217617665426,-1.3281429449664515,-0.809875790272848,-1.579986874257223,-3.022053305302755
-0.9213131109820765,-2.5279181639300745,-1.3288028875934046,-0.8095162550555628,-1.5799391905414026,-3.0232389608966272
-0.9201267401324671,-2.52763015428652,-1.3294151465045374,-0.8091924826251429,-1.5802267233477991,-3.0244482199298304
-0.9189403692828577,-2.527294937764303,-1.3301108519183558,-0.808868710194723,-1.5800707975970667,-3.025562111531393
-0.9165318647967737,-2.526707474385397,-1.3313949743853968,-0.8082335630999964,-1.5802868048297327,-3.02795654932131
-0.9153326193438929,-2.52639609972109,-1.3320429960833948,-0.8078253904925745,-1.5802744070636194,-3.029154364262716
-0.9141228834735315,-2.5260732809649866,-1.332726780568258,-0.8074777762042444,-1.5804665724383753,-3.0302920977221888
-0.9129002729998987,-2.525761429463522,-1.333374325429098,-0.8071540037738245,-1.5803583304034632,-3.0315497557269495
-0.910407845173971,-2.525222126637594,-1.3347185293780726,-0.8066147009478968,-1.5805743376361292,-3.0340042749988
-0.9090655485736292,-2.5248988310443323,-1.3353660742389124,-0.8062432448016565,-1.5805266539203089,-3.035309616719381
-0.9078190962420862,-2.5245869795428675,-1.3360140959369105,-0.8058350721942347,-1.5807183424579065,-3.036602799092428
-0.9065130392657679,-2.524275604878561,-1.336722199116842,-0.8054631392108362,-1.5806463400470179,-3.037895981465475
-0.9039838949786585,-2.5236409346209925,-1.3380897680865687,-0.8048041502581995,-1.5808022657977503,-3.0405662695514124
-0.9026420752154749,-2.5233057180987757,-1.3387616316424769,-0.8044803778277796,-1.5806945005999964,-3.0418599287616175
-0.9013355414019983,-2.5229581038104456,-1.339410130177633,-0.8040965239154261,-1.5808981100665491,-3.043213431035177
-0.9000533262835901,-2.5226104895221155,-1.3401415983783167,-0.8037613073932093,-1.5808380285846155,-3.0445779005633753
-0.8973811308490198,-2.521963421498434,-1.3414977232562464,-0.8031013647662562,-1.5810301939593714,-3.0472846666919153
-0.8960865179644983,-2.521628204976217,-1.342217747365133,-0.802741829548971,-1.580886189137594,-3.0485897699939173
-0.8947327772723597,-2.521280590687887,-1.3429372946368616,-0.8023579756366175,-1.5810540358172815,-3.0499311129199427
-0.893414322529928,-2.520932976399557,-1.3436091581927698,-0.8019984404193323,-1.5810659567462366,-3.051248375569479
-0.8908379713641565,-2.52025014558901,-1.34503680864443,-0.8013151327716272,-1.5812695662127894,-3.0538466612445276
-0.889508072529928,-2.5198667685138147,-1.3456972281085413,-0.800967041646139,-1.581113640462057,-3.0550323168383997
-0.8882373015033167,-2.5195191542254847,-1.3463805357562464,-0.8005836645709437,-1.5812695662127894,-3.056349817906515
-0.8869312445269983,-2.519207779561178,-1.3470891157733362,-0.8002594153033655,-1.5813058058368128,-3.057702604924337
-0.8843305746661585,-2.5185731093036097,-1.3484085241900843,-0.7996605078326624,-1.5814855734454554,-3.0601938406573694
-0.8830845991717737,-2.5182493368731897,-1.349116627370016,-0.7993128935443323,-1.581353489552633,-3.0614634195910853
-0.8818143049823206,-2.517949883137838,-1.349776569996969,-0.7988808790790003,-1.581473175679342,-3.062756125126974
-0.8805559317218226,-2.5176027456866663,-1.350424591694967,-0.7985690275775355,-1.5815694967852991,-3.0640257040606897
-0.8780148665057581,-2.51701528230776,-1.3517802397357386,-0.7980054060565394,-1.581677261983053,-3.0666125456439417
-0.8767569700824183,-2.516740147267477,-1.3524163405047815,-0.7976577917682093,-1.5816291014300745,-3.0679057280169886
-0.875462834035055,-2.516392532979147,-1.3531001249896448,-0.7972982565509241,-1.5817611853228968,-3.069115225468771
-0.8742044607745569,-2.5161050001727503,-1.35386830965151,-0.7969263235675257,-1.5818927923785608,-3.0703964869128626
-0.8717601935016077,-2.5154579321490687,-1.3551276365863245,-0.7963150183307093,-1.582024876271383,-3.0728514830218714
-0.8705371061908167,-2.515134636555807,-1.355823818837301,-0.7959788481341761,-1.5819767157184046,-3.0740609804736536
-0.8693154493915003,-2.514787022267477,-1.356471363698141,-0.795631233845846,-1.582024876271383,-3.075294319783346
-0.8680928389178675,-2.51447564760317,-1.3571675459491175,-0.7952597776996058,-1.582132641469137,-3.076575819646017
-0.8655880133258265,-2.5138285795794886,-1.3585594336139124,-0.7946723143206995,-1.5821922461139124,-3.0790308157550257
-0.864354435597555,-2.513529125844137,-1.3592188994037073,-0.7943242231952112,-1.5821803251849573,-3.0802999178515833
-0.8631318251239222,-2.513205353413717,-1.3598788420306605,-0.7939289251910608,-1.5822046438800257,-3.081569496785299
-0.8618853727923792,-2.5128939787494105,-1.3605149427997034,-0.7935569922076624,-1.582372013722555,-3.082754913960592
-0.8594172636615198,-2.512271229420797,-1.3618467489825647,-0.7929700056659144,-1.5824559370623987,-3.0852816740619105
-0.8581345717059534,-2.5119717756854456,-1.362518612538473,-0.7926457563983362,-1.5824201742755335,-3.0865631739245813
-0.8568761984454554,-2.511696163808004,-1.363154713307516,-0.7923224608050745,-1.5824921766864222,-3.0877485910998743
-0.8556421438800257,-2.511420551930563,-1.3638508955584925,-0.7919743696795862,-1.5826719442950647,-3.089005772267477
-0.8530295530902308,-2.5107973257647913,-1.3651226202594202,-0.7913268248187464,-1.5827558676349085,-3.091485087071554
-0.851783577595846,-2.5104978720294397,-1.3658302466021937,-0.7910273710833948,-1.5827916304217737,-3.092706267033712
-0.850525204335348,-2.510162655507223,-1.3665145079242151,-0.7906559149371546,-1.5827916304217737,-3.0939634482013147
-0.849278752003805,-2.509850804005758,-1.3671858946429651,-0.7903078238116663,-1.582935635243551,-3.095173184071676
-0.8467267195331019,-2.5091922918902796,-1.3685300985919397,-0.7896483580218714,-1.5829713980304163,-3.09766394296755
-0.8454683462726038,-2.5088327566729944,-1.369213883076803,-0.7893841902362269,-1.5830195585833948,-3.098957602177755
-0.8441618124591272,-2.5085209051715296,-1.3699219862567347,-0.7890127340899866,-1.582935635243551,-3.100250784550802
-0.8429396788226526,-2.508185688649313,-1.3705456892596644,-0.7886531988727015,-1.5831511656390589,-3.1015079657184046
-0.8404472509967249,-2.507526699696676,-1.3718894163714808,-0.7879698912249964,-1.5831993261920374,-3.1041069666491907
-0.8391650358783167,-2.507167164479391,-1.3725135962115687,-0.7876218000995081,-1.583163086568014,-3.1053758303271692
-0.8378947416888636,-2.5068562666522425,-1.373077694569723,-0.7872861067401331,-1.583175007496969,-3.1066933313952845
-0.8366363684283655,-2.5065324942218226,-1.3737733999835413,-0.7869141737567347,-1.5833428541766565,-3.1079748312579554
-0.8340962568866175,-2.5059812704669397,-1.3751290480243128,-0.7862914244281214,-1.5834148565875452,-3.1105735937701624
-0.8328374067889612,-2.5056102911578577,-1.3757408300982874,-0.7859790960894983,-1.5833666960345667,-3.11181885400881
-0.8315556685077112,-2.505334202443258,-1.376448933278219,-0.7856558004962366,-1.5834749380694788,-3.1131959597217005
-0.8302972952472132,-2.5050228277789515,-1.3770845572101038,-0.785260025654928,-1.5835464636432093,-3.1143816153155726
-0.8277090231524866,-2.50437575975527,-1.3783686796771448,-0.7846124807940882,-1.583714787160055,-3.116920534764425
-0.8264744917498987,-2.5041006247149866,-1.3790767828570765,-0.7843006292926233,-1.5836790243731897,-3.1181779543506067
-0.8251803557025355,-2.503825012837545,-1.3797481695758265,-0.7839291731463831,-1.5837867895709437,-3.1194351355182093
-0.8239224592791956,-2.50346547762026,-1.380456272755758,-0.7835572401629847,-1.58372670808901,-3.1206684748279017
-0.8213942686664026,-2.5028422514544886,-1.3817999998675745,-0.7828739325152796,-1.5838707129107874,-3.1232076326953333
-0.8201354185687464,-2.5024707953082483,-1.3824837843524378,-0.7825616041766565,-1.5840023199664515,-3.124488894139425
-0.8189252058612269,-2.502171341572897,-1.383167568837301,-0.7822859922992151,-1.5839064756976526,-3.1257463137256067
-0.8176310698138636,-2.501847569142477,-1.3838155905352991,-0.7819026152240198,-1.5841100851642054,-3.1270394960986536
-0.8151028792010706,-2.5012133757220667,-1.3851359526263636,-0.7811711470233362,-1.5841582457171839,-3.1296382586108606
-0.8138564268695276,-2.50092584291567,-1.3858073393451136,-0.7808836142169397,-1.5843260923968714,-3.130895439778463
-0.8125861326800745,-2.5006020704852503,-1.3864553610431116,-0.7805598417865198,-1.584182087575094,-3.1321170965777796
-0.8113401571856897,-2.5002663771258753,-1.387139622365133,-0.7801998297320765,-1.5843737761126917,-3.133434597645895
-0.8088834921466272,-2.499739472066061,-1.388458553944723,-0.7795646826373499,-1.5843618551837366,-3.135961119328634
-0.807589356099264,-2.499416176472799,-1.389190975819723,-0.77924091020693,-1.584505860005514,-3.1371946970569056
-0.8063548246966761,-2.4991286436664026,-1.3897908369647425,-0.7789529005633753,-1.5844219366656702,-3.138404432927267
-0.8051088492022913,-2.498840634022848,-1.3905227820025843,-0.7785690466510218,-1.5845535437213343,-3.1396976153003138
-0.8025205771075647,-2.498242203389303,-1.3918665091144007,-0.7778976599322718,-1.5845297018634241,-3.142212692891256
-0.8012984434710901,-2.497906510029928,-1.3925145308123987,-0.7775743643390101,-1.584649387990133,-3.1434696356402796
-0.8000400702105921,-2.497594658528463,-1.393198315297262,-0.7772744337665003,-1.5845535437213343,-3.144679371510641
-0.7987940947162073,-2.4972356001483362,-1.3939545790301722,-0.7768786589251917,-1.5846975485431116,-3.145960871373312
-0.796241585408346,-2.49662429491152,-1.3953097502337855,-0.7761953512774866,-1.5847094694720667,-3.1484995524035853
-0.7950070540057581,-2.496300999318258,-1.3959820906268519,-0.7758353392230433,-1.5848892370807093,-3.1497092882739466
-0.7937491575824183,-2.495941464100973,-1.3966777960406702,-0.7755597273456019,-1.5848172346698206,-3.1510027090655726
-0.7924669424640101,-2.4956420103656214,-1.3973491827594202,-0.7751882711993616,-1.5848773161517542,-3.152212206517355
-0.7899864355670374,-2.494983498250143,-1.3986333052264612,-0.7744329611407679,-1.584985081349508,-3.15463096300234
-0.7887166182147425,-2.494647804890768,-1.3993170897113245,-0.7740967909442347,-1.5852010885821741,-3.155900303517477
